category_name,category_id,rank_in_category,itemId,title,author,publisher,pubDate,isbn,isbn13,priceSales,priceStandard,salesPoint,customerReviewRank,bestSellerRank,link,cover,description,fetched_at
컴퓨터/모바일,351,54,397912093,"돈이 되네? 취미 그림이 전 세계로 팔리는 스톡 이미지 - 스마트폰 메디방페인트, 아이패드 프로크리에이트로 디지털 드로잉 그림 그려서 미리캔버스, 크라우드픽, 어도비스톡에서 팔아 매달 월세 버는 실전 수익화 비법",스튜디오 홍차(최예슬) (지은이),골든래빗(주),2026-07-09,K332130307,9791124516416,23220,25800,2320,10,54,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397912093&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39791/20/coversum/k332130307_1.jpg,스톡 이미지는 단거리 달리기보다 마라톤에 가깝다. 단 1달러의 첫 수익에서 시작해 현재 월 300만 원 이상의 자동 수익 구조를 만들어낸 7년 차 스톡 작가 ‘스튜디오 홍차’의 실전 노하우를 모두 담았다.,2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,55,391172308,"이게 되네? 캔바 AI 미친 활용법 47제 - 프레젠테이션, SNS, 인쇄물, 동영상, 광고, 카드 뉴스, 홈페이지, 메일, 템플릿 활용까지 뭐든지 만드는 캔바 디자인 완벽 마스터",이지쌤(이지훈) (지은이),골든래빗(주),2026-05-11,K202137351,9791124516058,21600,24000,2245,10,55,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391172308&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39117/23/coversum/k202137351_1.jpg,"★ 2026년 4월 최신 업데이트 완벽 반영! 가장 앞서 가는 캔바 활용의 정석을 만나다! ★ 20만 구독자가 검증하는 캔바 글로벌 앰배서더 이지쌤의 실패 없는 디자인 활용법! 이제 디자인은 특정 전문가의 영역이 아닙니다. 감탄이 절로 나오는 SNS 피드부터 전문적인 PPT, 세련된 웹사이트까지.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,56,396578649,"딸깍! 나의 업무 비서 클로드 with 엑셀, 파워포인트 - 데이터 분석부터 슬라이드 자동 생성, 반복 업무 자동화까지 - 직장인의 AI 업무력을 키우는 실전 가이드",LearnAI (지은이),위키북스,2026-07-02,K142130194,9791158396923,23400,26000,1150,0,56,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396578649&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39657/86/coversum/k142130194_1.jpg,"마이크로소프트 365에 내장된 클로드가 실제로 무엇을 할 수 있고, 어떻게 요청해야 원하는 결과를 얻을 수 있는지를 94개의 실전 프롬프트와 함께 안내하는 책이다. 엑셀 수식 생성부터 재무 분석, 슬라이드 자동 생성부터 크로스 포맷 워크플로까지 담았다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,57,397294044,"이미지부터 영상·3D까지 디자이너의 AI 창작 워크플로우를 완성하는 ComfyUI 실전 가이드 : ComfyUI 독학노트 - 이미지 생성: FLUX.1 Krea·FLUX 등 최신 모델 워크플로우 / 영상·3D 제작: Wan2.2, Hunyuan3D와 Mesh 6 / 품질 결정: LoRA, ControlNet, Inpaint, Redux, 업스케일","김한호, 김홍일, 권구영, 윤택한, 최태온, 김나래, 안현준 (지은이)",성안당,2026-07-08,8931507984,9788931507980,34200,38000,1115,10,57,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397294044&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39729/40/coversum/8931507984_1.jpg,"노드 기반 워크플로우로 ComfyUI의 기초부터 실전 활용까지 다룬다. 이미지·영상·3D 생성 과정을 직접 설계하고 제어하는 방법을 배우며, 광고 스토리보드와 게임 그래픽, 숏폼 영상 제작까지 실무에 활용할 수 있다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,58,398452343,멜론 1위 작곡가의 가장 쉬운 수노 AI 활용! SUNO(수노AI)로 무엇이든 만들 수 있다 (멜론 1위 작곡가의 수노 AI 음악작곡·수익화) - 탑라이너와 트랙메이커의 수노 AI 활용법,"김민구, 최성혁, 이효민 (지은이)",광문각출판미디어,2026-08-10,K832130215,9791193205969,18000,18000,730,0,58,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398452343&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39845/23/coversum/k832130215_2.jpg,"AI와 딥러닝, 생성형 AI의 기본 개념과 AI 작곡의 가능성 및 한계를 살펴보고, 음악 생성 AI인 SUNO의 특징과 기능을 다룹니다. SUNO의 가입과 인터페이스, Create, Editor, Stem 추출, Studio 등의 기능을 익히고 발라드, K-POP, 영화 배경음악, 재즈 편곡 등의 작곡 예시를 소개합니다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,59,399048324,"공무원 AI 54제 활용 가이드 - 공공업무 최적화 AI 실무 활용법, 챗GPT, 클로드, 제미나이로 공문서, 보고서, 민원을 더욱 빠르게 처리하는",소현규 (지은이),한빛미디어,2026-07-31,K542130926,9791175790803,20700,23000,720,0,59,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399048324&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39904/83/coversum/k542130926_1.jpg,"행정 업무 전 영역을 54개 실습으로 풀어낸 공공업무 특화 생성형 AI 맞춤 가이드다. 결재 라인에 따른 문서 양식, 보고 유형, 개인정보와 내부 자료 같은 민감한 공공업무 특유의 맥락을 그대로 반영해 잘 쓰는 법과 안전하게 쓰는 법을 한 흐름으로 익힐 수 있도록 안내한다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,60,397900183,초간단 캡컷 AI 영상 편집 - 초보자도 간단히 단박에 끝내는 AI 영상 편집,이용태 (지은이),책바세,2026-08-01,K752130304,9791194000150,19800,22000,765,10,60,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397900183&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39790/1/coversum/k752130304_1.jpg,"정말 쉬운 동영상 편집 프로그램을 사용하고 싶을 때, 쉽게 배우고 전문가 스킬까지 단박에 배우고 싶을 때 보는 AI 영상 편집 실전 학습서다. 주제별 템플릿으로 간단하게 영상을 만들고 PC·웹·모바일에서 자유롭게 페어링하며, 페이지 부담 없이 영상편집을 배울 수 있다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,61,398984474,AI 자율학습 처음 만드는 AI 에이전트 서비스 - 실전 프로젝트로 배우는 AI 에이전트 서비스 만들기,김기수 (지은이),길벗,2026-08-03,K872130920,9791140719808,24300,27000,700,10,61,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398984474&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39898/44/coversum/k872130920_1.jpg,"AI 활용은 모델에 질문을 던지고 답을 받는 단계를 지나 여러 기능을 묶어 하나의 서비스로 구현하는 단계로 넘어가고 있다. 글 요약, 감성 분석, 재작성 기능을 갖춘 AI 글 분석 서비스를 직접 만들 수 있는 책이다. AI 에이전트 서비스를 설계하고 구현하는 전체 과정을 이해할 수 있다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,62,399489604,"유학과 AI - 대전환의 시대, 인간의 길을 묻다",백승종 (지은이),사우,2026-08-10,K812130428,9791194126171,22500,25000,690,0,62,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399489604&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39948/96/coversum/k812130428_1.jpg,"유학을 새롭게 해석한다. 퇴계 이황의 이기론은 데이터와 알고리즘의 관계를 이해하는 철학으로, 맹자의 측은지심은 인간만이 지닌 공감 능력으로, 정조의 공정 정신은 알고리즘의 공정성과 책임성으로, 동학의 인내천은 인간 중심 AI와 디지털 민주주의의 가치로 바라본다. 수백 년 전의 사상이 최첨단 기술 시대의 문제를 설명하는 언어가 될 수 있음을 보여 주는 것이다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,63,361012418,된다! 조회수 터지는 유튜브 쇼츠 만들기 - 구독자 없어도 알고리즘 탄다! AI로 영상 빠르게 만들어 수익화까지!,최지영 (지은이),이지스퍼블리싱,2025-04-07,K232038068,9791163036944,19800,22000,7840,10,63,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=361012418&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36101/24/coversum/k232038068_1.jpg,유튜브 쇼츠를 처음 시작하는 분들을 위해 ‘첫 영상 올리기’부터 ‘수익화’까지 전 과정을 담은 입문서이다. 유튜브가 밀어 주는 키워드와 주제를 발굴해 채널의 방향성과 전략을 구사할 수 있도록 다양한 벤치마킹 방법과 챗GPT 활용법을 소개한다.,2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,64,369458012,"AI 시대의 질문력, 프롬프트 엔지니어링",류한석 (지은이),코리아닷컴(Korea.com),2025-08-12,K972030516,9791190488617,24300,27000,7933,9,64,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=369458012&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36945/80/coversum/k972030516_2.jpg,"프롬프트 전문가가 되기 위한 기초적인 이해에서부터 AI를 똑똑한 부하직원으로 써먹을 수 있는 질문의 기본 구조, 나아가 다양한 상황에서 바로 적용할 수 있는 프롬프트 패턴과 프레임워크까지, 생성형 AI를 제대로 사용하고 싶은 당신의 니즈를 모두 담은 책. 이 한 권이면 프롬프트를 마스터할 수 있다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,65,388789762,"클로드 코워크 with 스킬, 플러그인 - 퇴근을 앞당기는 완벽한 업무 자동화","클리커, 강민혁 (지은이)",한빛미디어,2026-03-30,K442137203,9791175790421,23400,26000,6448,10,65,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388789762&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38878/97/coversum/k442137203_1.jpg,"코딩 없이 자연어 한마디로 클로드가 내 컴퓨터 폴더에서 직접 파일을 만들고 관리하는 AI 업무 자동화 입문·실전서다. 프롬프트 대화법 기초부터 워드·PPT·엑셀·PDF 문서 생성, 구글 드라이브·노션 등 외부 서비스 연결, 스킬과 직무별 플러그인 확장까지 3단계로 다룬다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,66,20648680,린 스타트업 - 지속적 혁신을 실현하는 창업의 과학,"에릭 리스 (지은이), 이창수, 송우일 (옮긴이)",인사이트,2012-11-09,8966260578,9788966260577,16200,18000,6181,7,66,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=20648680&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/2064/86/coversum/8966260578_1.jpg,린 스타트업의 창시자인 에릭 리스가 여러 번의 창업 실패와 성공 경험에 린 제조의 교훈을 접목해 스타트업 창업에 필요한 과학적인 접근 방식을 린 스타트업이라는 방법론으로 제시한다.,2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,67,357144128,"마법 같은 영상 제작을 위한 스마트폰 촬영 및 편집 with 캡컷 - 릴스 마법사 롱제이의 인스타그램, 유튜브 채널 운영을 위한 숏폼 영상 촬영 편집 꿀팁!",롱제이(김지희) (지은이),시프트,2025-03-03,K322036225,9791198673046,20700,23000,5797,10,67,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=357144128&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/35714/41/coversum/k322036225_1.jpg,"아이폰, 갤럭시 등 스마트폰에 탑재된 카메라는 매년 업그레이드되어 전문가의 촬영 장비 못지않은 성능을 자랑한다. 이런 고성능 카메라를 유튜브 시청용으로만 사용한다면 너무 아깝지 않을까? 영상 콘텐츠 제작은 더 이상 전문가만의 전유물이 아니다. 지금부터는 스마트폰 카메라를 사용해 소중한 추억, 재미있는 일상을 영상으로 남겨 보자.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,68,391463102,"된다! 캡컷 영상 편집 - 긴 유튜브 영상도 쇼츠·릴스도 OK! 크로마키, 자동 자막부터 AI 더빙까지 64개 예제로 전문 편집 기법 완전 정복!",지민이 (지은이),이지스퍼블리싱,2026-05-06,K542138765,9791163038504,19800,22000,3080,10,68,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391463102&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39146/31/coversum/k542138765_1.jpg,"무료 영상 편집 프로그램 캡컷의 기본 사용법을 64개 예제로 익히는 입문서다. 크로마키, 오버레이, 모자이크, 자동 자막, AI 더빙까지 따라 하며 쇼츠, 릴스, 브이로그, 강의 영상 제작에 활용할 수 있다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,69,309292959,무로이 야스오의 캐릭터 얼굴 & 바스트업 작화 기술,"무로이 야스오 (지은이), 김재훈 (옮긴이)",영진.com(영진닷컴),2023-02-10,8931467591,9788931467598,18000,20000,2628,9,69,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=309292959&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30929/29/coversum/8931467591_1.jpg,"가장 쉬운 3단계로 완성하는, 무로이 야스오의 캐릭터 얼굴 & 바스트업 작화 기술. 이 책 한 권이면 캐릭터의 얼굴 파츠와 머리카락, 목의 기본부터 남녀노소 구분하는 법, 성격 묘사, 희로애락 등의 감정 표현, 땀이나 눈물 등을 이용한 연출 기법까지 전부 배울 수 있다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,70,395996923,"클로드 올인원 with 코워크, 코드, 디자인 - 문서 작업부터 대시보드 제작까지, 지금 바로 시작하는 업무 자동화","클리커, 강민혁 (지은이)",한빛미디어,2026-06-25,K602130774,9791175790681,28800,32000,2530,9,70,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395996923&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39599/69/coversum/k602130774_1.jpg,"코딩이나 터미널 명령을 몰라도 실전 AI 업무 활용을 따라갈 수 있는 책이다. 회의록 정리, 고객 답장, 반복 업무 자동화, 커넥터 활용, 웹 매출 데이터 대시보드까지 직접 실습하며 AI를 업무 동료로 바꾸는 법을 다룬다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,71,397159058,한 권으로 끝내는 제미나이 재테크 - 주식·부동산·세금·보험·연금까지 가장 쉬운 AI 금융 활용서,조성호 (지은이),한빛미디어,2026-07-10,K272130693,9791175790773,18900,21000,1725,9,71,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397159058&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39715/90/coversum/k272130693_1.jpg,"AI를 활용해 자신에게 맞는 재테크 전략을 찾을 수 있도록 구성한 경제 입문서다. 재무전략부터 자산관리, 주식·ETF·부동산 투자, 절세, 연금까지 폭넓게 다루며, 300개 이상의 제미나이 프롬프트를 활용해 자신의 상황에 맞는 경제 해답을 찾을 수 있도록 돕는다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,72,397842786,"머신러닝 플랫폼 엔지니어링 - 파이프라인부터 프로덕션까지, ML옵스와 LLM옵스로 완성하는 AI 시스템 구축","벤자민 탄 웨이 하오, 샤눕 파드마나반, 바룬 말랴 (지은이), 허정준 (옮긴이)",책만,2026-07-20,K562130308,9791124309117,31500,35000,970,0,72,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397842786&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39784/27/coversum/k562130308_1.jpg,"쿠버네티스 기반 ML옵스·LLM옵스 플랫폼 구축을 실전 프로젝트로 익히는 가이드다. 데이터 통합부터 모델 훈련, 배포, 모니터링, 평가와 가드레일까지 엔드투엔드 AI 시스템 구축 과정을 체계적으로 배울 수 있다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,73,399972892,"이런 거야 클로드 데스크톱 - 질문만 하던 AI에서, 시키는 AI로",이호준 (지은이),리코멘드,2026-08-20,K162130031,9791194084471,19800,22000,780,0,73,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399972892&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39997/28/coversum/k162130031_1.jpg,"★ 하나. 개발자만 쓰던 ‘진짜 일하는 AI’의 힘, 채팅창 안으로 파일을 직접 열고 고치고 새로 만드는 도구는 이미 있었습니다. Claude Code가 그 힘을 갖고 있었지만, 주로 터미널에서 동작해 개발자가 아니면 쓰기 어려웠습니다. Claude Desktop은 이 힘을 익숙한 채팅창 안으로 그대로 옮겨 놓았습니다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,74,397047608,"디지털 헬스케어로 다시 쓰는 의료·제약·바이오 산업 - 헬스케어의 변화부터 원격 의료, 웨어러블, 가상현실, 제약·바이오 혁신까지",최경환 (지은이),비제이퍼블릭,2026-07-10,K682130598,9791165923501,21600,24000,950,9,74,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397047608&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39704/76/coversum/k682130598_1.jpg,"디지털 헬스케어는 정보통신기술(ICT)과 의료를 융합하여 개인 맞춤형 건강 관리와 질병 예방 및 치료를 제공하는 산업이다. 이 책은 디지털 헬스케어를 단순한 기술 트렌드가 아닌, 혁신 축적의 영역을 바꾸고 의료 패러다임을 전환하는 게임 체인저로 보기를 원한다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,75,398964970,주니어 AI 엔지니어가 반드시 알아야 할 실무 지식 - 시행착오를 줄여주는 실무 밀착 AI 엔지니어링 가이드,김태헌 (지은이),한빛미디어,2026-07-30,K572130827,9791175790766,27000,30000,770,10,75,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398964970&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39896/49/coversum/k572130827_1.jpg,"데모 수준의 AI 기능을 넘어 안정적으로 운영할 수 있는 AI 시스템을 설계하는 실무형 가이드다. 데이터 파이프라인, 시맨틱 드리프트, 컨텍스트 포이즈닝, RAG 평가, 에이전트 안전 설계, 비용 최적화, 관측 가능성까지 실제 운영에 필요한 판단 기준을 다룬다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,76,397939420,AI 반도체 구조 교과서 - 한 권으로 이해하는 인공지능 반도체의 밸류 체인과 미래 기술,세렌딥 (지은이),보누스,2026-07-20,896494805X,9788964948057,22500,25000,690,10,76,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=397939420&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39793/94/coversum/896494805x_1.jpg,"인공지능 시대를 떠받치는 AI 반도체의 작동원리와 구조는 물론 미래 생태계까지 한 권으로 아우르는 기술 교양서다. 반도체 물리학의 기초와 8대 제조 공정, 미세 공정의 한계를 극복하는 EUV 및 첨단 패키징 기술의 흐름을 상세히 짚어낸다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,77,399599009,스케치업 2026 for 건축 모델링 - 건축/인테리어 현장에서 사용되는,한정훈 (지은이),정보문화사,2026-07-30,K932130629,9791199938564,37800,42000,720,10,77,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399599009&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39959/90/coversum/k932130629_1.jpg,"스케치업 2026 버전을 기준으로 건축·인테리어 실무 모델링의 전 과정을 담은 실무 지침서다. 총 3개의 프로그램으로 구성하여, 기초부터 실무 예제, 세부 기능까지 단계적으로 학습할 수 있도록 설계했다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,78,399852549,"요즘 교사를 위한 바이브코딩 밀키트 100 with 클로드 코드, 러버블 - 복붙하면 진짜 만들어지는 우리반 앱","고상용, 이준용 (지은이)",앤써북,2026-08-20,K552130736,9791193059913,17820,19800,450,10,78,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399852549&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39985/25/coversum/k552130736_1.jpg,"요리 밀키트에 필요한 재료와 조리법이 들어 있듯이, 이 책의 바이브코딩 밀키트에는 앱을 만드는 데 필요한 요구사항과 제작 지시가 준비되어 있다. 선생님은 밀키트를 가져와 러버블이나 클로드 코드에 넣고 제작을 요청한 뒤 결과를 확인하고 필요한 부분을 한 줄씩 다듬어 가면 된다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,79,301543912,회사는 엑셀을 가르쳐주지 않아요,쏘피(박성희) (지은이),메가스터디북스,2022-09-20,K212839588,9791129708328,16200,18000,9426,10,79,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=301543912&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30154/39/coversum/k212839588_1.jpg,"1:1 과외, 그룹 스터디, 대형 강의, 기업 출강, 탈잉 온·오프라인 클래스까지?총 10,000명 이상을 가르친 쏘피 튜터의 노하우가 고스란히 담긴 이 책은 엑셀 입문자의?눈높이에 맞춰 회사에서 반드시 필요한 엑셀 사용법을 설명한다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,80,299014282,혼자 공부하는 컴퓨터 구조 + 운영체제 - 1:1 과외하듯 배우는 컴퓨터공학 자습서,강민철 (지은이),한빛미디어,2022-08-16,K932838038,9791162243091,25200,28000,9599,10,80,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=299014282&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/29901/42/coversum/k932838038_1.jpg,"1:1 과외하듯 배우는 IT 지식 입문서. 독학으로 컴퓨터 구조와 운영체제를 배우는 입문자가 ‘꼭 필요한 내용을 제대로 학습’할 수 있도록 구성했다. 뭘 모르는지조차 모르는 입문자의 막연한 마음에 십분 공감하여 과외 선생님이 알려주듯 친절하게, 핵심 내용만 콕콕 집어 준다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,81,390782453,클로드 코드 마스터 - 기획·개발·운영이 한 번에 끝나는 AI 에이전틱 코딩 워크플로,"이남희, 백승현 (지은이)",한빛미디어,2026-04-24,K222137959,9791175790513,32400,36000,5280,9,81,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390782453&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39078/24/coversum/k222137959_1.jpg,"AI 에이전틱 코딩의 실전 워크플로를 처음부터 끝까지 담은 최초의 클로드 코드 전문서. 클로드 코드 설치와 환경 설정부터 풀스택 TODO 앱 구현, AWS Bedrock과 연동한 AI 챗봇 개발까지, 실제 프로젝트를 함께 만들어가며 AI와 협업하는 개발자의 역할과 방법론을 체득할 수 있다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,82,308648302,AI 2041 - 10개의 결정적 장면으로 읽는 인공지능과 인류의 미래,"리카이푸, 천치우판 (지은이), 이현 (옮긴이)",한빛비즈,2023-01-09,K412831575,9791157846405,26820,29800,4731,10,82,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308648302&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30864/83/coversum/k412831575_2.jpg,인공지능은 우리의 오늘과 미래를 과연 얼마나 바꿔놓았을까? 인공지능이 계속 발전하고 지금보다 더 많은 곳에 적용되면 어떤 미래가 펼쳐질까? 신선한 접근 방식과 대담한 분석으로 출간 전부터 전 세계 리더들과 독자들이 주목한 《AI 2041》의 두 저자는 이 책을 통해 미래에 대한 우리의 호기심과 두려움을 모두 해결하며 인공지능에 대한 비전을 정밀하게 보여준다.,2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,83,356399264,"밑바닥부터 시작하는 딥러닝 1 - 파이썬으로 익히는 딥러닝 이론과 구현, 리마스터판","사이토 고키 (지은이), 개앞맵시(이복연) (옮긴이)",한빛미디어,2025-01-24,K222036504,9791169213387,23400,26000,4198,9,83,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=356399264&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/35639/92/coversum/k222036504_1.jpg,딥러닝의 핵심 개념을 ‘밑바닥부터’ 구현해보며 기초를 한 걸음씩 탄탄하게 다질 수 있도록 도와주는 친절한 안내서다. 라이브러리나 프레임워크에 의존하지 않고 딥러닝의 기본 개념부터 이미지 인식에 활용되는 합성곱 신경망(CNN)까지 딥러닝의 원리를 체계적으로 설명한다.,2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,84,372272431,밑바닥부터 만들면서 배우는 LLM - GPT를 내 손으로 직접 단계별로 만들어보면서 대규모 언어 모델의 기본기를 탄탄히 채우기,"세바스찬 라시카 (지은이), 박해선 (옮긴이)",길벗,2025-09-22,K182031704,9791140715848,36000,40000,4231,10,84,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=372272431&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/37227/24/coversum/k182031704_2.jpg,"대규모 언어 모델의 구조와 동작 원리를 처음부터 끝까지 직접 구현하며 학습할 수 있는 실전형 LLM 입문서다. 단순히 개념을 설명하는 데 그치지 않고 텍스트 전처리와 토큰화, 임베딩 과정을 출발점으로 삼아, 셀프 어텐션과 멀티헤드 어텐션, 트랜스포머 블록을 차근차근 구축해 나간다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,85,388736273,"요즘 교사를 위한 에듀테크 수업 활용 가이드 with 2022 개정 교육과정 - 챗GPT·블루킷·젭퀴즈·노션·캔바·구글 시트까지, 요즘 교실에 꼭 필요한 에듀테크 활용법|교사용 웹사이트 지원","박진환, 서원진, 박권 (지은이)",한빛미디어,2026-04-01,K722137101,9791175790261,21600,24000,3213,10,85,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388736273&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38873/62/coversum/k722137101_1.jpg,"가장 실무적인 에듀테크 지침서. 단순히 도구의 기능을 나열하는 대신, 선생님들이 교실 현장에서 매일 마주하는 구체적인 문제 상황을 실전 사례로 제시하고 있다. 잠자는 아이들을 깨우는 몰입형 퀴즈 수업부터 퇴근 시간을 앞당기는 업무 자동화 비법까지, 현직 교사 3인이 직접 검증한 에듀테크 솔루션을 정성껏 담아냈다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,86,195325312,일러스트와 만화를 위한 구도 노하우,"마츠오카 신지 (지은이), 김재훈 (옮긴이)",영진.com(영진닷컴),2019-06-27,8931461054,9788931461053,15300,17000,3221,8,86,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=195325312&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/19532/53/coversum/8931461054_1.jpg,"구도의 기본 지식부터 캐릭터의 자세와 등장인물의 수에 따른 구도 배치 방법, 화면을 적절하게 잘라 안정감, 약동감을 생생하게 표현하는 방법 등 작품에 임팩트을 더하는 구도법을 60여 개의 아름답고 매력적인 삽화를 통해 설명한다.",2026-08-13T15:12:05+09:00
컴퓨터/모바일,351,87,387302968,된다! 조회수 터지는 인스타그램 릴스 만들기 - 3초 후킹 전략부터 알고리즘의 비밀까지! AI로 빠르게 기획해서 수익화하자!,최지영 (지은이),이지스퍼블리싱,2026-03-13,K532136847,9791163038306,18900,21000,2202,10,87,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=387302968&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38730/29/coversum/k532136847_1.jpg,"“내 얘기는 너무 평범한 거 아닐까?”, “아는 사람이 보면 민망한데…”와 같은 이유로 인스타그램에 도전하기 어려웠다면 주목. 인스타그램의 숏폼 콘텐츠인 릴스를 이용해 계정을 키우고 사람들과 소통하며 수익화하는 방법까지 다룬 릴스 입문서가 나왔다.",2026-08-13T15:12:05+09:00
